FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,2010,2018,2020
A,Annual,SDN,Sudan,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.384015113,0.385359645
A,Annual,SDN,Sudan,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.368668973,0.370086253
A,Annual,SDN,Sudan,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.376040459,0.377445191
A,Annual,SDN,Sudan,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.368335247,0.369076222
A,Annual,SDN,Sudan,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.350978881,0.351588458
A,Annual,SDN,Sudan,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.361420155,0.362081766
A,Annual,SDN,Sudan,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.398174226,0.399785697
A,Annual,SDN,Sudan,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.384015352,0.385781944
A,Annual,SDN,Sudan,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.38917762,0.390908957
A,Annual,SDN,Sudan,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,4.325749874,4.327501297
A,Annual,SDN,Sudan,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,4.283373833,4.285217285
A,Annual,SDN,Sudan,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,4.299639225,4.301437855
A,Annual,SDN,Sudan,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.642347813,0.639149606,0.639149606
A,Annual,SDN,Sudan,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.592312038,0.596810579,0.596810579
A,Annual,SDN,Sudan,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.616999984,0.617564559,0.617564559
A,Annual,SDN,Sudan,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.930100501,0.942972243,0.944702923
A,Annual,SDN,Sudan,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.91842109,0.932423055,0.934529901
A,Annual,SDN,Sudan,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.924082994,0.937550068,0.939526558
A,Annual,SDN,Sudan,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,389.3703918,389.3703918
A,Annual,SDN,Sudan,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,371.2857056,371.2857056
A,Annual,SDN,Sudan,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,379.633667,379.633667
A,Annual,SEN,Senegal,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.817952156,0.852670193,0.857922435
A,Annual,SEN,Senegal,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.75822407,0.781148374,0.786761642
A,Annual,SEN,Senegal,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.790470779,0.819852054,0.825250804
A,Annual,SEN,Senegal,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,6.972437859,7.849748135,7.922250271
A,Annual,SEN,Senegal,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,6.654666424,6.912537098,6.799014091
A,Annual,SEN,Senegal,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,6.803923607,7.370707035,7.331605911
A,Annual,SEN,Senegal,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.397871763,0.437756151,0.439563811
A,Annual,SEN,Senegal,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.381450742,0.404778212,0.402080417
A,Annual,SEN,Senegal,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.389766902,0.421063334,0.420110792
A,Annual,SEN,Senegal,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.385920912,0.421573728,0.422617465
A,Annual,SEN,Senegal,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.368755519,0.387552738,0.384395719
A,Annual,SEN,Senegal,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.379014969,0.405241609,0.403787971
A,Annual,SEN,Senegal,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.409829944,0.453963697,0.456248164
A,Annual,SEN,Senegal,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.393946946,0.421215713,0.418638945
A,Annual,SEN,Senegal,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.400451124,0.435729235,0.434972137
A,Annual,SEN,Senegal,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,4.560209274,5.126933098,5.174286842
A,Annual,SEN,Senegal,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,4.472821236,4.614247799,4.538469315
A,Annual,SEN,Senegal,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,4.515095711,4.864122391,4.838318825
A,Annual,SEN,Senegal,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.748843014,0.850404918,0.831204534
A,Annual,SEN,Senegal,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.717700899,0.819700837,0.792935371
A,Annual,SEN,Senegal,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.732815385,0.83465898,0.81167233
A,Annual,SEN,Senegal,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.93850112,0.958659172,0.960528076
A,Annual,SEN,Senegal,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.928919792,0.950412929,0.952490926
A,Annual,SEN,Senegal,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.933612347,0.954439223,0.956372142
A,Annual,SEN,Senegal,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,408.7710876,408.2084045,408.2084045
A,Annual,SEN,Senegal,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,420.0831299,417.1992188,417.1992188
A,Annual,SEN,Senegal,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,414.7510986,412.4538574,412.4538574
A,Annual,SGP,Singapore,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.956993699,0.964568973,0.965553105
A,Annual,SGP,Singapore,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.925514102,0.939233959,0.941087842
A,Annual,SGP,Singapore,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.940125704,0.950893223,0.952393055
A,Annual,SGP,Singapore,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.83285999,13.90422153,13.90422153
A,Annual,SGP,Singapore,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.86855698,13.92993927,13.92993927
A,Annual,SGP,Singapore,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,13.8531332,13.92090034,13.92090034
A,Annual,SGP,Singapore,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.862445951,0.900132895,0.889894485
A,Annual,SGP,Singapore,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.833346128,0.875118375,0.869205356
A,Annual,SGP,Singapore,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.847185731,0.88708365,0.879125714
A,Annual,SGP,Singapore,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.856163323,0.889616072,0.88093406
A,Annual,SGP,Singapore,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.826879382,0.863164485,0.859953761
A,Annual,SGP,Singapore,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.842490375,0.877585888,0.871676207
A,Annual,SGP,Singapore,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.868697107,0.911273241,0.8984828
A,Annual,SGP,Singapore,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.839675188,0.88681829,0.878261745
A,Annual,SGP,Singapore,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,0.851932824,0.89662087,0.886267602
A,Annual,SGP,Singapore,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,12.533494,13.0060482,12.85526276
A,Annual,SGP,Singapore,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,12.36686707,12.86589909,12.76636791
A,Annual,SGP,Singapore,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,12.45081711,12.93787289,12.81328964
A,Annual,SGP,Singapore,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.997415543,0.997435927,0.997416914
A,Annual,SGP,Singapore,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.996973395,0.997004569,0.996977091
A,Annual,SGP,Singapore,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.997189224,0.997214913,0.99719125
A,Annual,SGP,Singapore,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,566.291687,584.62677,577.848877
A,Annual,SGP,Singapore,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,557.3248901,577.2592773,572.7935791
A,Annual,SGP,Singapore,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,561.7329102,580.8654785,575.2721558
A,Annual,SLB,Solomon Islands,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.846032321,0.873972535,0.876391888
A,Annual,SLB,Solomon Islands,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.806833804,0.836101413,0.838108778
A,Annual,SLB,Solomon Islands,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.825857282,0.854657769,0.856936395
A,Annual,SLB,Solomon Islands,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,8.841700554,8.476221085
A,Annual,SLB,Solomon Islands,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,8.48893261,8.20021534
A,Annual,SLB,Solomon Islands,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,8.654943466,8.336051941
A,Annual,SLB,Solomon Islands,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.445292115,0.433454365
A,Annual,SLB,Solomon Islands,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.417713642,0.407720268
A,Annual,SLB,Solomon Islands,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.430859715,0.419872612
A,Annual,SLB,Solomon Islands,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.432607651,0.420494437
A,Annual,SLB,Solomon Islands,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.405122519,0.394765556
A,Annual,SLB,Solomon Islands,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.41959092,0.408778667
A,Annual,SLB,Solomon Islands,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.456698388,0.445018977
A,Annual,SLB,Solomon Islands,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.429310977,0.419617057
A,Annual,SLB,Solomon Islands,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.441343725,0.430028856
A,Annual,SLB,Solomon Islands,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,5.277859688,4.923689842
A,Annual,SLB,Solomon Islands,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,4.772354126,4.452354431
A,Annual,SLB,Solomon Islands,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,5.01564312,4.675106049
A,Annual,SLB,Solomon Islands,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.693790078,0.704195142,0.704195142
A,Annual,SLB,Solomon Islands,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.65098536,0.662844777,0.662844777
A,Annual,SLB,Solomon Islands,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.671999991,0.683145404,0.683145404
A,Annual,SLB,Solomon Islands,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.976696849,0.981350541,0.981939375
A,Annual,SLB,Solomon Islands,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.97197938,0.977469385,0.97818315
A,Annual,SLB,Solomon Islands,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.974266648,0.979373813,0.980028272
A,Annual,SLB,Solomon Islands,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,373.0800781,363.0516663
A,Annual,SLB,Solomon Islands,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,351.3658752,339.3473816
A,Annual,SLB,Solomon Islands,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,362.1949463,350.5186157
A,Annual,SLE,Sierra Leone,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.609720588,0.642700553,0.650606871
A,Annual,SLE,Sierra Leone,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.567200959,0.603999197,0.611474216
A,Annual,SLE,Sierra Leone,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.588754594,0.62341547,0.631157756
A,Annual,SLE,Sierra Leone,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,9.282006264,9.726289749
A,Annual,SLE,Sierra Leone,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,9.148363113,9.485028267
A,Annual,SLE,Sierra Leone,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,9.215223312,9.605646133
A,Annual,SLE,Sierra Leone,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.359820843,0.370112121
A,Annual,SLE,Sierra Leone,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.346947193,0.355553448
A,Annual,SLE,Sierra Leone,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.353286207,0.362702101
A,Annual,SLE,Sierra Leone,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.342216283,0.350730777
A,Annual,SLE,Sierra Leone,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.328554869,0.335303545
A,Annual,SLE,Sierra Leone,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.337422311,0.345196337
A,Annual,SLE,Sierra Leone,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.376879364,0.388769478
A,Annual,SLE,Sierra Leone,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.36508888,0.375303805
A,Annual,SLE,Sierra Leone,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.368341565,0.379230976
A,Annual,SLE,Sierra Leone,WB_HCI_LAYS,Learning-Adjusted Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,4.662415028,4.885581493
A,Annual,SLE,Sierra Leone,WB_HCI_LAYS,Learning-Adjusted Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,4.652391911,4.823602676
A,Annual,SLE,Sierra Leone,WB_HCI_LAYS,Learning-Adjusted Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,4.657387733,4.854707718
A,Annual,SLE,Sierra Leone,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.583153844,0.716500521,0.730356336
A,Annual,SLE,Sierra Leone,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.528368235,0.663054585,0.679522574
A,Annual,SLE,Sierra Leone,WB_HCI_NOSTU,Fraction of Children Under 5 Not Stunted,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.555836499,0.689841211,0.705000043
A,Annual,SLE,Sierra Leone,WB_HCI_PSURV,Probability of Survival to Age 5,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.844471037,0.896406829,0.901227355
A,Annual,SLE,Sierra Leone,WB_HCI_PSURV,Probability of Survival to Age 5,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.830306411,0.88418144,0.889067292
A,Annual,SLE,Sierra Leone,WB_HCI_PSURV,Probability of Survival to Age 5,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.837169945,0.890146613,0.894932568
A,Annual,SLE,Sierra Leone,WB_HCI_TEST,Harmonized Test Scores,F,Female,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,313.9417725,313.9417725
A,Annual,SLE,Sierra Leone,WB_HCI_TEST,Harmonized Test Scores,M,Male,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,317.8432007,317.8432007
A,Annual,SLE,Sierra Leone,WB_HCI_TEST,Harmonized Test Scores,_T,Total,SCORE,Score,WB_HCI,Human Capital Index (HCI),0,Units,,315.875946,315.875946
A,Annual,SLV,El Salvador,WB_HCI_ASR,Adult Survival Rate,F,Female,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.883083522,0.895298839,0.898103893
A,Annual,SLV,El Salvador,WB_HCI_ASR,Adult Survival Rate,M,Male,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.714418769,0.72857976,0.734526515
A,Annual,SLV,El Salvador,WB_HCI_ASR,Adult Survival Rate,_T,Total,U,Unitless,WB_HCI,Human Capital Index (HCI),0,Units,0.803299546,0.816816747,0.821133435
A,Annual,SLV,El Salvador,WB_HCI_EYRS,Expected Years of School,F,Female,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,10.9428196,11.04079342
A,Annual,SLV,El Salvador,WB_HCI_EYRS,Expected Years of School,M,Male,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,10.82544041,10.86437798
A,Annual,SLV,El Salvador,WB_HCI_EYRS,Expected Years of School,_T,Total,YR,Years,WB_HCI,Human Capital Index (HCI),0,Units,,10.882267,10.94988823
A,Annual,SLV,El Salvador,WB_HCI_HCI,Human Capital Index (scale 0-1),F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.56418705,0.567954183
A,Annual,SLV,El Salvador,WB_HCI_HCI,Human Capital Index (scale 0-1),M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.525308967,0.523999929
A,Annual,SLV,El Salvador,WB_HCI_HCI,Human Capital Index (scale 0-1),_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.544985712,0.546176612
A,Annual,SLV,El Salvador,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.549561441,0.552099109
A,Annual,SLV,El Salvador,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",M,Male,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.507295132,0.504685462
A,Annual,SLV,El Salvador,WB_HCI_HCI_LOWER,"Human Capital Index, Lower Bound (scale 0-1)",_T,Total,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.531063437,0.530962348
A,Annual,SLV,El Salvador,WB_HCI_HCI_UPPER,"Human Capital Index, Upper Bound (scale 0-1)",F,Female,IX_0T1,Score 0-1,WB_HCI,Human Capital Index (HCI),0,Units,,0.576513469,0.581580341
